"date","open","high","low","close","adjClose","volume","unadjustedVolume","change","changePercent","vwap","label","changeOverTime"
"2016-11-21","110.12","111.99","110.01","111.73","107.05","29264600","29264600","-1.61","-1.462","111.24333","November 21, 16","-0.01462"
"2016-11-22","111.95","112.42","111.4","111.8","107.12","25965500","25965500","0.15","0.134","111.87333","November 22, 16","0.00134"
"2016-11-23","111.36","111.51","110.33","111.23","106.57","27426400","27426400","0.13","0.117","111.02333","November 23, 16","0.00117"
"2016-11-25","111.13","111.87","110.95","111.79","107.11","11475900","11475900","-0.66","-0.594","111.53667","November 25, 16","-0.00594"
"2016-11-28","111.43","112.47","111.39","111.57","106.9","27194000","27194000","-0.14","-0.126","111.81","November 28, 16","-0.00126"
"2016-11-29","110.78","112.03","110.07","111.46","106.79","28528800","28528800","-0.68","-0.614","111.18667","November 29, 16","-0.00614"
"2016-11-30","111.6","112.2","110.27","110.52","105.89","36162300","36162300","1.08","0.968","110.99667","November 30, 16","0.00968"
"2016-12-01","110.37","110.94","109.03","109.49","104.91","37086900","37086900","0.88","0.797","109.82","December 01, 16","0.00797"
"2016-12-02","109.17","110.09","108.85","109.9","105.3","26528000","26528000","-0.73","-0.669","109.61333","December 02, 16","-0.00669"
"2016-12-05","110.0","110.03","108.25","109.11","104.54","34324500","34324500","0.89","0.809","109.13","December 05, 16","0.00809"
"2016-12-06","109.5","110.36","109.19","109.95","105.35","26195500","26195500","-0.45","-0.411","109.83333","December 06, 16","-0.00411"
"2016-12-07","109.26","111.19","109.16","111.03","106.38","29998700","29998700","-1.77","-1.62","110.46","December 07, 16","-0.0162"
"2016-12-08","110.86","112.43","110.6","112.12","107.43","27068300","27068300","-1.26","-1.137","111.71667","December 08, 16","-0.01137"
"2016-12-09","112.31","114.7","112.31","113.95","109.18","34402600","34402600","-1.64","-1.46","113.65333","December 09, 16","-0.0146"
"2016-12-12","113.29","115.0","112.49","113.3","108.56","26374400","26374400","-0.01","-0.009","113.59667","December 12, 16","-9E-05"
"2016-12-13","113.84","115.92","113.75","115.19","110.37","43733800","43733800","-1.35","-1.186","114.95333","December 13, 16","-0.01186"
"2016-12-14","115.04","116.2","114.98","115.19","110.37","34031800","34031800","-0.15","-0.13","115.45667","December 14, 16","-0.0013"
"2016-12-15","115.38","116.73","115.23","115.82","110.97","46524500","46524500","-0.44","-0.381","115.92667","December 15, 16","-0.00381"
"2016-12-16","116.47","116.5","115.65","115.97","111.11","44351100","44351100","0.5","0.429","116.04","December 16, 16","0.00429"
"2016-12-19","115.8","117.38","115.75","116.64","111.76","27779400","27779400","-0.84","-0.725","116.59","December 19, 16","-0.00725"
"2016-12-20","116.74","117.5","116.68","116.95","112.05","21425000","21425000","-0.21","-0.18","117.04333","December 20, 16","-0.0018"
"2016-12-21","116.8","117.4","116.78","117.06","112.16","23783200","23783200","-0.26","-0.223","117.08","December 21, 16","-0.00223"
"2016-12-22","116.35","116.51","115.64","116.29","111.42","26085900","26085900","0.06","0.052","116.14667","December 22, 16","0.00052"
"2016-12-23","115.59","116.52","115.59","116.52","111.64","14249500","14249500","-0.93","-0.805","116.21","December 23, 16","-0.00805"
"2016-12-27","116.52","117.8","116.49","117.26","112.35","18296900","18296900","-0.74","-0.635","117.18333","December 27, 16","-0.00635"
"2016-12-28","117.52","118.02","116.2","116.76","111.87","20905900","20905900","0.76","0.647","116.99333","December 28, 16","0.00647"
"2016-12-29","116.45","117.11","116.4","116.73","111.84","15039500","15039500","-0.28","-0.24","116.74667","December 29, 16","-0.0024"
"2016-12-30","116.65","117.2","115.43","115.82","110.97","30586300","30586300","0.83","0.712","116.15","December 30, 16","0.00712"
"2017-01-03","115.8","116.33","114.76","116.15","111.29","28781900","28781900","-0.35","-0.302","115.74667","January 03, 17","-0.00302"
"2017-01-04","115.85","116.51","115.75","116.02","111.16","21118100","21118100","-0.17","-0.147","116.09333","January 04, 17","-0.00147"
"2017-01-05","115.92","116.86","115.81","116.61","111.73","22193600","22193600","-0.69","-0.595","116.42667","January 05, 17","-0.00595"
"2017-01-06","116.78","118.16","116.47","117.91","112.97","31751900","31751900","-1.13","-0.968","117.51333","January 06, 17","-0.00968"
"2017-01-09","117.95","119.43","117.94","118.99","114.01","33561900","33561900","-1.04","-0.882","118.78667","January 09, 17","-0.00882"
"2017-01-10","118.77","119.38","118.3","119.11","114.12","24462100","24462100","-0.34","-0.286","118.93","January 10, 17","-0.00286"
"2017-01-11","118.74","119.93","118.6","119.75","114.74","27588600","27588600","-1.01","-0.851","119.42667","January 11, 17","-0.00851"
"2017-01-12","118.9","119.3","118.21","119.25","114.26","27086200","27086200","-0.35","-0.294","118.92","January 12, 17","-0.00294"
"2017-01-13","119.11","119.62","118.81","119.04","114.06","26111900","26111900","0.07","0.059","119.15667","January 13, 17","0.00059"
"2017-01-17","118.34","120.24","118.22","120.0","114.98","34439800","34439800","-1.66","-1.403","119.48667","January 17, 17","-0.01403"
"2017-01-18","120.0","120.5","119.71","119.99","114.97","23713000","23713000","0.01","0.008","120.06667","January 18, 17","8E-05"
"2017-01-19","119.4","120.09","119.37","119.78","114.77","25597300","25597300","-0.38","-0.318","119.74667","January 19, 17","-0.00318"
"2017-01-20","120.45","120.45","119.73","120.0","114.98","32597900","32597900","0.45","0.374","120.06","January 20, 17","0.00374"
"2017-01-23","120.0","120.81","119.77","120.08","115.05","22050200","22050200","-0.08","-0.067","120.22","January 23, 17","-0.00067"
"2017-01-24","119.55","120.1","119.5","119.97","114.95","23211000","23211000","-0.42","-0.351","119.85667","January 24, 17","-0.00351"
"2017-01-25","120.42","122.1","120.28","121.88","116.78","32377600","32377600","-1.46","-1.212","121.42","January 25, 17","-0.01212"
"2017-01-26","121.67","122.44","121.6","121.94","116.83","26337600","26337600","-0.27","-0.222","121.99333","January 26, 17","-0.00222"
"2017-01-27","122.14","122.35","121.6","121.95","116.84","20562900","20562900","0.19","0.156","121.96667","January 27, 17","0.00156"
"2017-01-30","120.93","121.63","120.66","121.63","116.54","30377500","30377500","-0.7","-0.579","121.30667","January 30, 17","-0.00579"
"2017-01-31","121.15","121.39","120.62","121.35","116.27","49201000","49201000","-0.2","-0.165","121.12","January 31, 17","-0.00165"
"2017-02-01","127.03","130.49","127.01","128.75","123.36","111985000","111985000","-1.72","-1.354","128.75","February 01, 17","-0.01354"
"2017-02-02","127.98","129.39","127.78","128.53","123.15","33710400","33710400","-0.55","-0.43","128.56667","February 02, 17","-0.0043"
"2017-02-03","128.31","129.19","128.16","129.08","123.68","24507300","24507300","-0.77","-0.6","128.81","February 03, 17","-0.006"
"2017-02-06","129.13","130.5","128.9","130.29","124.83","26845900","26845900","-1.16","-0.898","129.89667","February 06, 17","-0.00898"
"2017-02-07","130.54","132.09","130.45","131.53","126.02","38183800","38183800","-0.99","-0.758","131.35667","February 07, 17","-0.00758"
"2017-02-08","131.35","132.22","131.22","132.04","126.51","23004100","23004100","-0.69","-0.525","131.82667","February 08, 17","-0.00525"
"2017-02-09","131.65","132.45","131.12","132.42","127.43","28349900","28349900","-0.77","-0.585","131.99667","February 09, 17","-0.00585"
"2017-02-10","132.46","132.94","132.05","132.12","127.14","20065500","20065500","0.34","0.257","132.37","February 10, 17","0.00257"
"2017-02-13","133.08","133.82","132.75","133.29","128.26","23035400","23035400","-0.21","-0.158","133.28667","February 13, 17","-0.00158"
"2017-02-14","133.47","135.09","133.25","135.02","129.93","33226200","33226200","-1.55","-1.161","134.45333","February 14, 17","-0.01161"
"2017-02-15","135.52","136.27","134.62","135.51","130.4","35623100","35623100","0.01","0.007","135.46667","February 15, 17","7E-05"
"2017-02-16","135.67","135.9","134.84","135.35","130.25","22584600","22584600","0.32","0.236","135.36333","February 16, 17","0.00236"
"2017-02-17","135.1","135.83","135.1","135.72","130.6","22198200","22198200","-0.62","-0.459","135.55","February 17, 17","-0.00459"
"2017-02-21","136.23","136.75","135.98","136.7","131.54","24507200","24507200","-0.47","-0.345","136.47667","February 21, 17","-0.00345"
"2017-02-22","136.43","137.12","136.11","137.11","131.94","20836900","20836900","-0.68","-0.498","136.78","February 22, 17","-0.00498"
"2017-02-23","137.38","137.48","136.3","136.53","131.38","20788200","20788200","0.85","0.619","136.77","February 23, 17","0.00619"
"2017-02-24","135.91","136.66","135.28","136.66","131.51","21776600","21776600","-0.75","-0.552","136.2","February 24, 17","-0.00552"
"2017-02-27","137.14","137.44","136.28","136.93","131.77","20257400","20257400","0.21","0.153","136.88333","February 27, 17","0.00153"
"2017-02-28","137.08","137.44","136.7","136.99","131.82","23482900","23482900","0.09","0.066","137.04333","February 28, 17","0.00066"
"2017-03-01","137.89","140.15","137.6","139.79","134.52","36414600","36414600","-1.9","-1.378","139.18","March 01, 17","-0.01378"
"2017-03-02","140.0","140.28","138.76","138.96","133.72","26211000","26211000","1.04","0.743","139.33333","March 02, 17","0.00743"
"2017-03-03","138.78","139.83","138.59","139.78","134.51","21108100","21108100","-1.0","-0.721","139.4","March 03, 17","-0.00721"
"2017-03-06","139.37","139.77","138.6","139.34","134.08","21750000","21750000","0.03","0.022","139.23667","March 06, 17","0.00022"
"2017-03-07","139.06","139.98","138.79","139.52","134.26","17446300","17446300","-0.46","-0.331","139.43","March 07, 17","-0.00331"
"2017-03-08","138.95","139.8","138.82","139.0","133.76","18707200","18707200","-0.05","-0.036","139.20667","March 08, 17","-0.00036"
"2017-03-09","138.74","138.79","137.05","138.68","133.45","22155900","22155900","0.06","0.043","138.17333","March 09, 17","0.00043"
"2017-03-10","139.25","139.36","138.64","139.14","133.89","19612800","19612800","0.11","0.079","139.04667","March 10, 17","0.00079"
"2017-03-13","138.85","139.43","138.82","139.2","133.95","17421700","17421700","-0.35","-0.252","139.15","March 13, 17","-0.00252"
"2017-03-14","139.3","139.65","138.84","138.99","133.75","15309100","15309100","0.31","0.223","139.16","March 14, 17","0.00223"
"2017-03-15","139.41","140.75","139.03","140.46","135.16","25691800","25691800","-1.05","-0.753","140.08","March 15, 17","-0.00753"
"2017-03-16","140.72","141.02","140.26","140.69","135.38","19232000","19232000","0.03","0.021","140.65667","March 16, 17","0.00021"
"2017-03-17","141.0","141.0","139.89","139.99","134.71","43885000","43885000","1.01","0.716","140.29333","March 17, 17","0.00716"
"2017-03-20","140.4","141.5","140.23","141.46","136.12","21542000","21542000","-1.06","-0.755","141.06333","March 20, 17","-0.00755"
"2017-03-21","142.11","142.8","139.73","139.84","134.57","39529900","39529900","2.27","1.597","140.79","March 21, 17","0.01597"
"2017-03-22","139.85","141.6","139.76","141.42","136.09","25860200","25860200","-1.57","-1.123","140.92667","March 22, 17","-0.01123"
"2017-03-23","141.26","141.58","140.61","140.92","135.61","20346300","20346300","0.34","0.241","141.03667","March 23, 17","0.00241"
"2017-03-24","141.5","141.74","140.35","140.64","135.34","22395600","22395600","0.86","0.608","140.91","March 24, 17","0.00608"
"2017-03-27","139.39","141.22","138.62","140.88","135.57","23575100","23575100","-1.49","-1.069","140.24","March 27, 17","-0.01069"
"2017-03-28","140.91","144.04","140.62","143.8","138.38","33374800","33374800","-2.89","-2.051","142.82","March 28, 17","-0.02051"
"2017-03-29","143.68","144.49","143.19","144.12","138.68","29190000","29190000","-0.44","-0.306","143.93333","March 29, 17","-0.00306"
"2017-03-30","144.19","144.5","143.5","143.93","138.5","21207300","21207300","0.26","0.18","143.97667","March 30, 17","0.0018"
"2017-03-31","143.72","144.27","143.01","143.66","138.24","19661700","19661700","0.06","0.042","143.64667","March 31, 17","0.00042"
"2017-04-03","143.71","144.12","143.05","143.7","138.28","19985700","19985700","0.01","0.007","143.62333","April 03, 17","7E-05"
"2017-04-04","143.25","144.89","143.17","144.77","139.31","19891400","19891400","-1.52","-1.061","144.27667","April 04, 17","-0.01061"
"2017-04-05","144.22","145.46","143.81","144.02","138.59","27717900","27717900","0.2","0.139","144.43","April 05, 17","0.00139"
"2017-04-06","144.29","144.52","143.45","143.66","138.24","21149000","21149000","0.63","0.437","143.87667","April 06, 17","0.00437"
"2017-04-07","143.73","144.18","143.27","143.34","137.93","16672200","16672200","0.39","0.271","143.59667","April 07, 17","0.00271"
"2017-04-10","143.6","143.88","142.9","143.17","137.77","18933400","18933400","0.43","0.299","143.31667","April 10, 17","0.00299"
"2017-04-11","142.94","143.35","140.06","141.63","136.29","30379400","30379400","1.31","0.916","141.68","April 11, 17","0.00916"
"2017-04-12","141.6","142.15","141.01","141.8","136.45","20350000","20350000","-0.2","-0.141","141.65333","April 12, 17","-0.00141"
"2017-04-13","141.91","142.38","141.05","141.05","135.73","17822900","17822900","0.86","0.606","141.49333","April 13, 17","0.00606"
"2017-04-17","141.48","141.88","140.87","141.83","136.48","16582100","16582100","-0.35","-0.247","141.52667","April 17, 17","-0.00247"
"2017-04-18","141.41","142.04","141.11","141.2","135.87","14697500","14697500","0.21","0.149","141.45","April 18, 17","0.00149"
"2017-04-19","141.88","142.0","140.45","140.68","135.37","17328400","17328400","1.2","0.846","141.04333","April 19, 17","0.00846"
"2017-04-20","141.22","142.92","141.16","142.44","137.07","23319600","23319600","-1.22","-0.864","142.17333","April 20, 17","-0.00864"
"2017-04-21","142.44","142.68","141.85","142.27","136.9","17320900","17320900","0.17","0.119","142.26667","April 21, 17","0.00119"
"2017-04-24","143.5","143.95","143.18","143.64","138.22","17134300","17134300","-0.14","-0.098","143.59","April 24, 17","-0.00098"
"2017-04-25","143.91","144.9","143.87","144.53","139.08","18871500","18871500","-0.62","-0.431","144.43333","April 25, 17","-0.00431"
"2017-04-26","144.47","144.6","143.38","143.68","138.26","20041200","20041200","0.79","0.547","143.88667","April 26, 17","0.00547"
"2017-04-27","143.92","144.16","143.31","143.79","138.37","14246300","14246300","0.13","0.09","143.75333","April 27, 17","0.0009"
"2017-04-28","144.09","144.3","143.27","143.65","138.23","20860400","20860400","0.44","0.305","143.74","April 28, 17","0.00305"
"2017-05-01","145.1","147.2","144.96","146.58","141.05","33602900","33602900","-1.48","-1.02","146.24667","May 01, 17","-0.0102"
"2017-05-02","147.54","148.09","146.84","147.51","141.95","45352200","45352200","0.03","0.02","147.48","May 02, 17","0.0002"
"2017-05-03","145.59","147.49","144.27","147.06","141.51","45697000","45697000","-1.47","-1.01","146.27333","May 03, 17","-0.0101"
"2017-05-04","146.52","147.14","145.81","146.53","141.0","23371900","23371900","-0.01","-0.007","146.49333","May 04, 17","-7E-05"
"2017-05-05","146.76","148.98","146.76","148.96","143.34","27327700","27327700","-2.2","-1.499","148.23333","May 05, 17","-0.01499"
"2017-05-08","149.03","153.7","149.03","153.01","147.24","48752400","48752400","-3.98","-2.671","151.91333","May 08, 17","-0.02671"
"2017-05-09","153.87","154.88","153.45","153.99","148.18","39130400","39130400","-0.12","-0.078","154.10667","May 09, 17","-0.00078"
"2017-05-10","153.63","153.94","152.11","153.26","147.48","25805700","25805700","0.37","0.241","153.10333","May 10, 17","0.00241"
"2017-05-11","152.45","154.07","152.31","153.95","148.76","27255100","27255100","-1.5","-0.984","153.44333","May 11, 17","-0.00984"
"2017-05-12","154.7","156.42","154.67","156.1","150.83","32527000","32527000","-1.4","-0.905","155.73","May 12, 17","-0.00905"
"2017-05-15","156.01","156.65","155.05","155.7","150.45","26009700","26009700","0.31","0.199","155.8","May 15, 17","0.00199"
"2017-05-16","155.94","156.06","154.72","155.47","150.22","20048500","20048500","0.47","0.301","155.41667","May 16, 17","0.00301"
"2017-05-17","153.6","154.57","149.71","150.25","145.18","50767700","50767700","3.35","2.181","151.51","May 17, 17","0.02181"
"2017-05-18","151.27","153.34","151.13","152.54","147.39","33568200","33568200","-1.27","-0.84","152.33667","May 18, 17","-0.0084"
"2017-05-19","153.38","153.98","152.63","153.06","147.9","26960800","26960800","0.32","0.209","153.22333","May 19, 17","0.00209"
"2017-05-22","154.0","154.58","152.91","153.99","148.79","22966400","22966400","0.01","0.006","153.82667","May 22, 17","6E-05"
"2017-05-23","154.9","154.9","153.31","153.8","148.61","19918900","19918900","1.1","0.71","154.00333","May 23, 17","0.0071"
"2017-05-24","153.84","154.17","152.67","153.34","148.17","19178000","19178000","0.5","0.325","153.39333","May 24, 17","0.00325"
"2017-05-25","153.73","154.35","153.03","153.87","148.68","19235600","19235600","-0.14","-0.091","153.75","May 25, 17","-0.00091"
"2017-05-26","154.0","154.24","153.31","153.61","148.43","21927600","21927600","0.39","0.253","153.72","May 26, 17","0.00253"
"2017-05-30","153.42","154.43","153.33","153.67","148.48","20126900","20126900","-0.25","-0.163","153.81","May 30, 17","-0.00163"
"2017-05-31","153.97","154.17","152.38","152.76","147.61","24451200","24451200","1.21","0.786","153.10333","May 31, 17","0.00786"
"2017-06-01","153.17","153.33","152.22","153.18","148.01","16404100","16404100","-0.01","-0.007","152.91","June 01, 17","-7E-05"
"2017-06-02","153.58","155.45","152.89","155.45","150.2","27770700","27770700","-1.87","-1.218","154.59667","June 02, 17","-0.01218"
"2017-06-05","154.34","154.45","153.46","153.93","148.74","25331700","25331700","0.41","0.266","153.94667","June 05, 17","0.00266"
"2017-06-06","153.9","155.81","153.78","154.45","149.24","26624900","26624900","-0.55","-0.357","154.68","June 06, 17","-0.00357"
"2017-06-07","155.02","155.98","154.48","155.37","150.13","21069600","21069600","-0.35","-0.226","155.27667","June 07, 17","-0.00226"
"2017-06-08","155.25","155.54","154.4","154.99","149.76","21250800","21250800","0.26","0.167","154.97667","June 08, 17","0.00167"
"2017-06-09","155.19","155.19","146.02","148.98","143.95","64882700","64882700","6.21","4.002","150.06333","June 09, 17","0.04002"
"2017-06-12","145.74","146.09","142.51","145.42","140.51","72307300","72307300","0.32","0.22","144.67333","June 12, 17","0.0022"
"2017-06-13","147.16","147.45","145.15","146.59","141.64","34165400","34165400","0.57","0.387","146.39667","June 13, 17","0.00387"
"2017-06-14","147.5","147.5","143.84","145.16","140.26","31531200","31531200","2.34","1.586","145.5","June 14, 17","0.01586"
"2017-06-15","143.32","144.48","142.21","144.29","139.42","32165400","32165400","-0.97","-0.677","143.66","June 15, 17","-0.00677"
"2017-06-16","143.78","144.5","142.2","142.27","137.47","50361100","50361100","1.51","1.05","142.99","June 16, 17","0.0105"
"2017-06-19","143.66","146.74","143.66","146.34","141.4","32541400","32541400","-2.68","-1.866","145.58","June 19, 17","-0.01866"
"2017-06-20","146.87","146.87","144.94","145.01","140.12","24900100","24900100","1.86","1.266","145.60667","June 20, 17","0.01266"
"2017-06-21","145.52","146.07","144.61","145.87","140.95","21265800","21265800","-0.35","-0.241","145.51667","June 21, 17","-0.00241"
"2017-06-22","145.77","146.7","145.12","145.63","140.72","19106300","19106300","0.14","0.096","145.81667","June 22, 17","0.00096"
"2017-06-23","145.13","147.16","145.11","146.28","141.34","35439400","35439400","-1.15","-0.792","146.18333","June 23, 17","-0.00792"
"2017-06-26","147.17","148.28","145.38","145.82","140.9","25692400","25692400","1.35","0.917","146.49333","June 26, 17","0.00917"
"2017-06-27","145.01","146.16","143.62","143.73","138.88","24761900","24761900","1.28","0.883","144.50333","June 27, 17","0.00883"
"2017-06-28","144.49","146.11","143.16","145.83","140.91","22082400","22082400","-1.34","-0.927","145.03333","June 28, 17","-0.00927"
"2017-06-29","144.71","145.13","142.28","143.68","138.83","31499400","31499400","1.03","0.712","143.69667","June 29, 17","0.00712"
"2017-06-30","144.45","144.96","143.78","144.02","139.16","23024100","23024100","0.43","0.298","144.25333","June 30, 17","0.00298"
"2017-07-03","144.88","145.3","143.1","143.5","138.66","14277800","14277800","1.38","0.953","143.96667","July 03, 17","0.00953"
"2017-07-05","143.69","144.79","142.72","144.09","139.23","21569600","21569600","-0.4","-0.278","143.86667","July 05, 17","-0.00278"
"2017-07-06","143.02","143.5","142.41","142.73","137.91","24128800","24128800","0.29","0.203","142.88","July 06, 17","0.00203"
"2017-07-07","142.9","144.75","142.9","144.18","139.32","19201700","19201700","-1.28","-0.896","143.94333","July 07, 17","-0.00896"
"2017-07-10","144.11","145.95","143.37","145.06","140.17","21090600","21090600","-0.95","-0.659","144.79333","July 10, 17","-0.00659"
"2017-07-11","144.73","145.85","144.38","145.53","140.62","19781800","19781800","-0.8","-0.553","145.25333","July 11, 17","-0.00553"
"2017-07-12","145.87","146.18","144.82","145.74","140.82","24884500","24884500","0.13","0.089","145.58","July 12, 17","0.00089"
"2017-07-13","145.5","148.49","145.44","147.77","142.78","25199400","25199400","-2.27","-1.56","147.23333","July 13, 17","-0.0156"
"2017-07-14","147.97","149.33","147.33","149.04","144.01","20132100","20132100","-1.07","-0.723","148.56667","July 14, 17","-0.00723"
"2017-07-17","148.82","150.9","148.57","149.56","144.51","23793500","23793500","-0.74","-0.497","149.67667","July 17, 17","-0.00497"
"2017-07-18","149.2","150.13","148.67","150.08","145.02","17868800","17868800","-0.88","-0.59","149.62667","July 18, 17","-0.0059"
"2017-07-19","150.48","151.42","149.95","151.02","145.92","20923000","20923000","-0.54","-0.359","150.79667","July 19, 17","-0.00359"
"2017-07-20","151.5","151.74","150.19","150.34","145.27","17243700","17243700","1.16","0.766","150.75667","July 20, 17","0.00766"
"2017-07-21","149.99","150.44","148.88","150.27","145.2","26252600","26252600","-0.28","-0.187","149.86333","July 21, 17","-0.00187"
"2017-07-24","150.58","152.44","149.9","152.09","146.96","21493200","21493200","-1.51","-1.003","151.47667","July 24, 17","-0.01003"
"2017-07-25","151.8","153.84","151.8","152.74","147.59","18853900","18853900","-0.94","-0.619","152.79333","July 25, 17","-0.00619"
"2017-07-26","153.35","153.93","153.06","153.46","148.28","15781000","15781000","-0.11","-0.072","153.48333","July 26, 17","-0.00072"
"2017-07-27","153.75","153.99","147.3","150.56","145.48","32476300","32476300","3.19","2.075","150.61667","July 27, 17","0.02075"
"2017-07-28","149.89","150.23","149.19","149.5","144.46","17213700","17213700","0.39","0.26","149.64","July 28, 17","0.0026"
"2017-07-31","149.9","150.33","148.13","148.73","143.71","19845900","19845900","1.17","0.781","149.06333","July 31, 17","0.00781"
"2017-08-01","149.1","150.22","148.41","150.05","144.99","35368600","35368600","-0.95","-0.637","149.56","August 01, 17","-0.00637"
"2017-08-02","159.28","159.75","156.16","157.14","151.84","69936800","69936800","2.14","1.344","157.68333","August 02, 17","0.01344"
"2017-08-03","157.05","157.21","155.02","155.57","150.32","27097300","27097300","1.48","0.942","155.93333","August 03, 17","0.00942"
"2017-08-04","156.07","157.4","155.69","156.39","151.11","20559900","20559900","-0.32","-0.205","156.49333","August 04, 17","-0.00205"
"2017-08-07","157.06","158.92","156.67","158.81","153.45","21870300","21870300","-1.75","-1.114","158.13333","August 07, 17","-0.01114"
"2017-08-08","158.6","161.83","158.27","160.08","154.68","36205900","36205900","-1.48","-0.933","160.06","August 08, 17","-0.00933"
"2017-08-09","159.26","161.27","159.11","161.06","155.63","26131500","26131500","-1.8","-1.13","160.48","August 09, 17","-0.0113"
"2017-08-10","159.9","160.0","154.63","155.32","150.67","40804300","40804300","4.58","2.864","156.65","August 10, 17","0.02864"
"2017-08-11","156.6","158.57","156.07","157.48","152.76","26257100","26257100","-0.88","-0.562","157.37333","August 11, 17","-0.00562"
"2017-08-14","159.32","160.21","158.75","159.85","155.06","22122700","22122700","-0.53","-0.333","159.60333","August 14, 17","-0.00333"
"2017-08-15","160.66","162.2","160.14","161.6","156.76","29465500","29465500","-0.94","-0.585","161.31333","August 15, 17","-0.00585"
"2017-08-16","161.94","162.51","160.15","160.95","156.13","27671600","27671600","0.99","0.611","161.20333","August 16, 17","0.00611"
"2017-08-17","160.52","160.71","157.84","157.86","153.13","27940600","27940600","2.66","1.657","158.80333","August 17, 17","0.01657"
"2017-08-18","157.86","159.5","156.72","157.5","152.78","27428100","27428100","0.36","0.228","157.90667","August 18, 17","0.00228"
"2017-08-21","157.5","157.89","155.11","157.21","152.5","26368500","26368500","0.29","0.184","156.73667","August 21, 17","0.00184"
"2017-08-22","158.23","160.0","158.02","159.78","154.99","21604600","21604600","-1.55","-0.98","159.26667","August 22, 17","-0.0098"
"2017-08-23","159.07","160.47","158.88","159.98","155.19","19399100","19399100","-0.91","-0.572","159.77667","August 23, 17","-0.00572"
"2017-08-24","160.43","160.74","158.55","159.27","154.5","19818900","19818900","1.16","0.723","159.52","August 24, 17","0.00723"
"2017-08-25","159.65","160.56","159.27","159.86","155.07","25480100","25480100","-0.21","-0.132","159.89667","August 25, 17","-0.00132"
"2017-08-28","160.14","162.0","159.93","161.47","156.63","25966000","25966000","-1.33","-0.831","161.13333","August 28, 17","-0.00831"
"2017-08-29","160.1","163.12","160.0","162.91","158.03","29516900","29516900","-2.81","-1.755","162.01","August 29, 17","-0.01755"
"2017-08-30","163.8","163.89","162.61","163.35","158.46","27269600","27269600","0.45","0.275","163.28333","August 30, 17","0.00275"
"2017-08-31","163.64","164.52","163.48","164.0","159.09","26785100","26785100","-0.36","-0.22","164.0","August 31, 17","-0.0022"
"2017-09-01","164.8","164.94","163.63","164.05","159.14","16591100","16591100","0.75","0.455","164.20667","September 01, 17","0.00455"
"2017-09-05","163.75","164.25","160.56","162.08","157.23","29468500","29468500","1.67","1.02","162.29667","September 05, 17","0.0102"
"2017-09-06","162.71","162.99","160.52","161.91","157.06","21651700","21651700","0.8","0.492","161.80667","September 06, 17","0.00492"
"2017-09-07","162.09","162.24","160.36","161.26","156.43","21928500","21928500","0.83","0.512","161.28667","September 07, 17","0.00512"
"2017-09-08","160.86","161.15","158.53","158.63","153.88","28611500","28611500","2.23","1.386","159.43667","September 08, 17","0.01386"
"2017-09-11","160.5","162.05","159.89","161.5","156.66","31580800","31580800","-1.0","-0.623","161.14667","September 11, 17","-0.00623"
"2017-09-12","162.61","163.96","158.77","160.86","156.04","71714000","71714000","1.75","1.076","161.19667","September 12, 17","0.01076"
"2017-09-13","159.87","159.96","157.91","159.65","154.87","44907400","44907400","0.22","0.138","159.17333","September 13, 17","0.00138"
"2017-09-14","158.99","159.4","158.09","158.28","153.54","23760700","23760700","0.71","0.447","158.59","September 14, 17","0.00447"
"2017-09-15","158.47","160.97","158.0","159.88","155.09","49114600","49114600","-1.41","-0.89","159.61667","September 15, 17","-0.0089"
"2017-09-18","160.11","160.5","158.0","158.67","153.92","28269400","28269400","1.44","0.899","159.05667","September 18, 17","0.00899"
"2017-09-19","159.51","159.77","158.44","158.73","153.98","20810600","20810600","0.78","0.489","158.98","September 19, 17","0.00489"
"2017-09-20","157.9","158.26","153.83","156.07","151.4","52951400","52951400","1.83","1.159","156.05333","September 20, 17","0.01159"
"2017-09-21","155.8","155.8","152.75","153.39","148.8","37511700","37511700","2.41","1.547","153.98","September 21, 17","0.01547"
"2017-09-22","151.54","152.27","150.56","151.89","147.34","46645400","46645400","-0.35","-0.231","151.57333","September 22, 17","-0.00231"
"2017-09-25","149.99","151.83","149.16","150.55","146.04","44387300","44387300","-0.56","-0.373","150.51333","September 25, 17","-0.00373"
"2017-09-26","151.78","153.92","151.69","153.14","148.55","36660000","36660000","-1.36","-0.896","152.91667","September 26, 17","-0.00896"
"2017-09-27","153.8","154.72","153.54","154.23","149.61","25504200","25504200","-0.43","-0.28","154.16333","September 27, 17","-0.0028"
"2017-09-28","153.89","154.28","152.7","153.28","148.69","22005500","22005500","0.61","0.396","153.42","September 28, 17","0.00396"
"2017-09-29","153.21","154.13","152.0","154.12","149.5","26299800","26299800","-0.91","-0.594","153.41667","September 29, 17","-0.00594"
"2017-10-02","154.26","154.45","152.72","153.81","149.2","18698800","18698800","0.45","0.292","153.66","October 02, 17","0.00292"
"2017-10-03","154.01","155.09","153.91","154.48","149.85","16230300","16230300","-0.47","-0.305","154.49333","October 03, 17","-0.00305"
"2017-10-04","153.63","153.86","152.46","153.48","148.88","20163800","20163800","0.15","0.098","153.26667","October 04, 17","0.00098"
"2017-10-05","154.18","155.44","154.05","155.39","150.74","21283800","21283800","-1.21","-0.785","154.96","October 05, 17","-0.00785"
